masked_acct,Vintage,ChargeOffMOB,BalanceAtDefault,FICOScore,FICOScorePctAvgFICOLast30DaysBookedLoans,NewUsedIndicator,VehicleManufacturerRebate,VehicleValueBlackBook,MoodysGDPReal,FinancedAmt,CashDownPmt,CashDownPmtPctBBVehicleValue,PaymentAmt,PaymentToFinancedAmtRatio,PTILine5,BackendTotalAmt,TotalDownPmt,rate_recovery
06015cc8bac2700758efe9d92a4ca13e,201608,18,14998.73,593,1.1316,0,0,10875,307.95,15661,2500,0.2299,366.51,0.0234,0.1666,0,2500,0.439
06061b275d3f7514cb8bca890152c25c,201703,21,19102.33,508,0.9828,0,0,14025,512.73,19499.5,2700,0.1925,558.93,0.0287,0.1624,2517,2700,0.2328
0611997e18faa2c852b3a5988c7b6a05,201709,7,18359.71,484,0.9238,1,2500,13300,897.32,18664.3594,3000,0.2256,412.92,0.0221,0.1418,2771,3000,0.8223
061c7ed8d0820bf1e76ca87571333917,201610,20,29195.38,508,0.9728,0,0,22900,1604.33,30173.6797,1500,0.0655,710.95,0.0236,0.1644,2895,1500,0.5844
062e4d2ab98e8651e5f3b152ff5cabd8,201504,14,13962.79,,,0,0,9000,311.25,14914.6504,5000,0.5556,449.29,0.0301,0.0542,2201,5000,0.6061
06430dcf77480ab1c101a214759e28e0,201607,17,10634.98,,,0,0,8225,307.17,11100,1200,0.1459,288.65,0.026,0.0947,1394.35,1200,0.3482
06478985c53f1efa02d4f866e9b291d6,201610,16,17468.05,468,0.8919,0,0,15200,875.94,19061.3691,5000,0.3289,396.68,0.0208,0.0962,1520,5000,0.7293
065100cc4a6fee12ff4d3d72740c410d,201701,15,13224.41,,,0,0,8775,293.34,14632.7598,1222,0.1393,354.24,0.0242,0.0829,2795,1222,0.0378
0654b223b2d1ad3097f38a1315b6fad6,201507,39,16778.25,478,0.8761,1,1000,12950,483.11,20917.3906,0.45,0,511.44,0.0245,0.1529,2795,820.32,0.0703
0668c68bfb82504f220800016320e095,201608,10,16625.23,561,1.0676,0,0,12825,586.6,17520.2305,3250,0.2534,424.99,0.0243,0.0908,1780,3250,0.7855
066bac3080bdcfe079e8d0e782da9cc8,201707,13,11530.88,464,0.8924,0,0,8150,594.37,11908,575,0.0706,308.14,0.0259,0.1043,0,575,0.7376
0687bc25b18518fb8a6c479215671855,201503,34,9071.39,,,0,0,9575,823.4,12806.6201,1200,0.1253,284.32,0.0222,0.1642,0,1200,0
068dbcba91aa61222529212c014ac6bf,201507,31,20631.07,516,0.9463,0,0,19900,457.1,22563,2330.47,0.1171,537.18,0.0238,0.0895,1350,2330.47,0.4159
06950e1a2478f5467e7f7d6b477c7989,201502,10,14528.58,469,0.8679,0,0,8200,739.63,14880.46,1800,0.2195,375.58,0.0252,0.1567,2000,1800,0.5899
069d08805a9c23231a17645b1769405a,201602,11,16654.55,519,1.001,0,0,11900,1596.74,16925,2500,0.2101,388.92,0.023,0.1516,2000,2500,0.5906
06aa00288e3ff26f680664a1e6c26ad4,201703,14,19412.98,483,0.9301,1,2000,12900,512.73,20131,0,0,509.09,0.0253,0.1581,0,2763,0.4628
06ad18476045e55162013f9e38578e08,201508,34,9802.48,,,0,0,10350,471.23,13333,0,0,322.04,0.0242,0.0997,795,3500,0.295
06af73092b788d1d46dfe8098c3b6bb4,201603,21,16348.21,422,0.8182,1,1000,12100,91.17,18416.8496,3000,0.2479,407.34,0.0221,0.0815,2000,3000,0.4377
06b73feb06fa608fac4131e9e5e8a6df,201608,17,9893.29,,,0,0,8350,456.32,10403.0801,2750,0.3293,246.68,0.0237,0.1191,0,2750,0.4752
06d2c17525113372b0342b13b35a1d2c,201606,25,15609.54,527,1.0074,0,0,11000,190.66,16691,750,0.0682,388.22,0.0233,0.0684,2444,750,0.0345
06de4277900ab4fb820f2d23b32d80ea,201512,16,14458.31,672,1.2769,0,0,8725,229.68,15314.21,4000,0.4585,395.12,0.0258,0.2033,1685,4000,0.473
06efa70ed695a7b54cee1a04ac13e245,201502,30,22238.31,505,0.9321,1,1500,16675,236.33,26295.1992,1000,0.06,604.76,0.023,0.1354,2795,2127.13,0.4221
06f93f0775a0420866e40f2cae0e95ce,201506,8,23874.64,609,1.1127,1,2500,19950,680.82,24231.1504,1500,0.0752,488.89,0.0202,0.1699,0,1500,0.7685
02acd1d1f2a6aa2c10b7e929b04e8f2d,201605,24,10241.49,473,0.9061,0,0,8075,275.81,11354,2000,0.2477,314.8,0.0277,0.2018,1865,2000,0.4061
02c0bd5f04807337bf710920a8cce63a,201603,15,16452.1,582,1.1277,0,0,12450,179.87,17261,1000,0.0803,448.48,0.026,0.1738,0,1000,0.6896
02d7a5ff5984791b4189716ea50c5c7f,201703,13,14539.76,573,1.1107,0,0,11000,191.96,15149.9902,2800,0.2545,349.75,0.0231,0.0922,1995,2800,0.0983
02de2747391fbd838e54085802fc2b4b,201607,9,18985.27,,,0,0,14775,746.94,18985.2695,4100,0.2775,539.97,0.0284,0.0786,3295,4100,0.108
02ec85e820e89c4622e507c32c213188,201612,20,13293.11,557,1.0722,0,0,9475,191.21,13992.2803,2250,0.2375,393.32,0.0281,0.1509,0,2250,0.4514
02f36294acf5901b4f97cdb99f0900b3,201607,27,9232.66,,,0,0,8175,1597.84,11863.0195,1400,0.1713,300,0.0253,0.1589,1759,1400,0.1843
03077c50a1d04c2d52bdfb71c8838d70,201604,21,9114.1,502,0.9699,0,0,9500,1400.03,11011.54,2000,0.2105,269.11,0.0244,0.1232,0,2000,0.486
030fd4c2f1a9b4615bcc044273b10a0f,201501,7,21192.26,,,0,0,18475,1576.43,21550.4492,2000,0.1083,473.62,0.022,0.1136,2795,2000,0.8529
031571f17cbf20c869421f02796db41f,201508,9,17967.83,445,0.8167,0,0,15450,309.2,18358.1602,5000,0.3236,454.15,0.0247,0.1247,0,5000,0.6842
032403f961a38d5ad847c51edc660e32,201509,38,8170.88,,,0,0,7950,232.08,11451.9502,1000,0.1258,289.8,0.0253,0.0754,695,3000,0.0184
15460a37b86d1ccac36a46a375d742da,201505,25,21563.91,545,0.994,0,0,19350,312.49,26094.25,2500,0.1292,559.07,0.0214,0.143,2506,-2390,0.741
1555bd866560ce834df2aab33260845b,201606,14,18190.61,492,0.9428,1,0,15025,747.6,19104.7207,4000,0.2662,455.55,0.0238,0.1054,0,5500,0.6158
155c90d177d36562bb4ae4fe5a629825,201703,16,8508.55,410,0.7884,0,0,6725,321.27,8713.2998,2500,0.3717,246.63,0.0283,0.0987,506,2500,0.3862
155ffa0810650982dc141909d727d3d6,201603,6,12817,,,0,0,8975,493.6,12817,1500,0.1671,329.93,0.0257,0.0916,795,1500,0.4352
156bc5b34439d3827c9c3ea13323f6c8,201710,9,19986.29,607,1.1586,0,0,15400,315.2,20694.75,1000,0.0649,480.29,0.0232,0.1194,2190,1000,0.7244
15701fedbe78dbcf09cc1027ae98ff84,201703,15,16470.08,,,0,0,12300,887.37,18007.7305,3000,0.2439,403.4,0.0224,0.1258,3055,3000,0.5726
1576b93374387a3df55c7ea934a97d59,201603,14,8498.81,,,0,0,6475,101.08,9379.5,3000,0.4633,275.04,0.0293,0.1048,795,3000,0.0641
158a0b549204ff1f88caa1c6080d16cd,201504,31,12720.6,475,0.8715,0,0,11925,1601.48,15853.75,3000,0.2516,360.13,0.0227,0.0868,2500,3000,0.4051
158ee31a2ebe1cc25887d6128b99a35c,201509,20,17493.72,632,1.1562,1,1500,12450,69.7,18763.4492,0,0,413.13,0.022,0.197,1695,1200,0.3504
1594b10404f33b29c735700225685779,201503,10,17529,564,1.044,0,0,12725,577.77,17595.1191,0,0,451.24,0.0256,0.1504,2795,1760,0.6625
159a65155f68042f5ad6dafa66a88a5f,201705,6,11936.27,474,0.9097,0,0,9000,890.25,12093.7695,1100,0.1222,330.49,0.0273,0.1279,1278,349,0.5987
15a79816c595ac51a20d6dd253bd55df,201804,4,18148,462,0.8794,0,0,13500,236.5,18148,500,0.037,549.4,0.0303,0.1151,2995,4000,0.7345
15ac04996b45a149ed855a6f3a811c19,201507,15,22286.44,,,0,0,17925,746.09,23479.3809,2400,0.1339,502.84,0.0214,0.1469,0,2400,0.5998
15b9d52cee78f889f6725433894ef3b4,201704,13,22786.96,517,0.994,0,0,16675,325.84,23095.5,1500,0.09,546.21,0.0237,0.1429,3190,1500,0.6815
15bca9342efb460ac2ef468b65c04f88,201603,16,14019.03,557,1.08,1,1000,10500,1595.01,14425.9004,2000,0.1905,331.46,0.023,0.1637,686,2000,0.3607
15c481f6f8a51f47a42b9161c9b4e718,201501,22,11815.63,,,0,0,10075,237.76,13254.6299,0,0,375.18,0.0283,0.1821,2000,4500,0.6772
15c8de380c5df4e1c2bb4bd0c0786c78,201503,31,9226.98,,,0,0,6625,1364.89,12452.1602,2000,0.3019,297.83,0.0239,0.0723,2000,2000,0.6091
15c98c0d37e23bc47016255da73d0924,201505,8,23363.93,554,1.012,1,1500,14450,833.06,23454.0801,1900,0.1315,522.46,0.0223,0.1633,2127,1900,0.5655
15ccaa44a3982ec31c3eeeb0cc52970b,201506,9,18752.02,,,0,0,18500,1383.41,19231.2402,4500,0.2432,539.13,0.028,0.1408,0,6527,0.8572
15d228361cb4b5b98a4a23c707f9f7dd,201511,23,18578.64,,,1,0,14050,850.41,19782.8203,500,0.0356,440.18,0.0223,0.1572,799,2500,0.548
15e160be75aac122e1911d7ebe1a7e3b,201501,29,6867.65,,,0,0,9125,237.76,8660.4297,7000,0.7671,221.09,0.0255,0.0774,1850,7000,0.4805
15f8947af8b92d23c5d5eeb32f350b81,201505,7,21268.78,497,0.9084,1,1500,16425,1588.76,21567.3105,1500,0.0913,492.1,0.0228,0.0832,0,1500,0.7165
15fde1936f2e13ebefe688e357da827a,201604,19,15950,445,0.8545,0,0,12875,744.86,16028,2500,0.1942,394.08,0.0246,0.1439,0,2500,0
16109e6b7731b1166a6a60b41ccca8b2,201608,28,14594.75,544,1.0395,0,0,14400,317.82,18050.1797,1000,0.0694,454.77,0.0252,0.1503,0,1500,0.5074
162b1df65b97bad330a2d5e7b02bd1d6,201612,14,17850.12,,,1,5000,18850,480.34,19409.4707,6600,0.3501,394.23,0.0203,0.1605,1850,6600,0.804
162c61df2b1a048c7ba979c24a302bac,201505,23,10782.22,613,1.1204,0,0,8875,233.31,12018.5,3000,0.338,298.87,0.0249,0.1693,625,3000,0.3183
163eb68fc058096302e150fa0a08ff1e,201603,7,17271.51,434,0.8384,0,0,10700,228.54,17327.3594,3500,0.3271,508.58,0.0294,0.1239,2795,5000,0.5277
1641a12d42a88e7e14004403d1297606,201503,20,12481.05,609,1.1275,0,0,10200,823.4,14067.6904,1340,0.1314,341.17,0.0243,0.0915,1595,1340,0.0654
1649b10d28923afd53df18168ae29ad1,201608,7,15927.62,481,0.9181,0,0,12825,68.82,15945.7002,1200,0.0936,398.15,0.025,0.1207,695,1200,0.6713
16558f0416385c5d89ec1e803e5e755f,201510,22,14993.68,454,0.8425,1,1250,8900,470.64,16366.5195,1500,0.1685,376.08,0.023,0.1347,795,1500,0.3479
1659478d24ee717c147158820b87e316,201608,6,12521.12,443,0.8433,1,1000,13100,150.68,12601.7197,0,0,314.89,0.025,0.1629,0,3000,0.8538
166c859dae7ce622a23fe2f7bfa343c8,201510,13,18914.32,,,0,0,12700,1605.39,19605.9609,2000,0.1575,450.47,0.023,0.0984,0,2000,0.4444
167e0619f0493180cfce83b90727d692,201502,11,21996.34,491,0.9079,1,1500,17775,820.81,22782.6992,1000,0.0563,475.27,0.0209,0.057,1710,1000,0.6763
16910419013ba8346ac278410cc66b4e,201602,25,13999.84,,,1,750,13050,1596.74,15575.7002,3000,0.2299,352.39,0.0226,0.185,741.7,3000,0.67
169744facc47f0eff2a443bc49dcdab3,201512,16,7798.96,,,0,0,3975,1601.96,8703,605,0.1522,245.29,0.0282,0.0546,1000,605,0.0182
16a9dfd413bae85eda49c04363ebe4c4,201604,24,21888.37,529,1.0175,1,2000,12925,852.9,24028.5293,1500,0.1161,531.76,0.0221,0.161,2794,-495,0.4622
16aaea542c7ab5a1788bcc89d6e062d7,201504,3,19318.93,529,0.9732,1,2750,14550,469.91,19400,338,0.0232,426.54,0.022,0.176,795,1338,0.7085
16b9956c5c76004ecfe37340a553973d,201512,8,16706.14,,,0,0,11475,1601.96,16922.6602,1660,0.1447,408.7,0.0242,0.0771,1500,1660,0.5888
16c768d0a72079bf4454b1538f9e8182,201506,20,17284.08,500,0.92,1,0,11525,1383.41,18872.6406,1500,0.1302,461.65,0.0245,0.1598,2000,3248.06,0.3636
16ca19a2790e7e94ccd3a1ef6be231cc,201606,30,11059.93,,,0,0,11000,688.34,14925.4102,5000,0.4545,377.69,0.0253,0.1151,1887,5000,0.8245
16d033281e0d2e0f9ffbd0cd2e7959a8,201610,20,16627.09,504,0.9639,1,4143,12475,453.94,18015.9395,720,0.0577,452.47,0.0251,0.1315,2240,2220,0.8094
16d57083838354f416e6e828c0cf7462,201610,20,12725.54,496,0.9453,1,1500,8700,875.94,13126.8203,1300,0.1494,291.71,0.0222,0.1716,0,1300,0.4589
16d9333a7bcb4fcee228d40cf9c76c75,201505,16,20179.69,578,1.057,0,0,13375,233.31,21517.25,0,0,463.78,0.0216,0.1591,2795,2000,0.0883
16dbd60a36cb9cf21669ea19a1207abb,201609,4,20058.08,508,0.969,0,0,16675,1383.73,20058.0801,2110,0.1265,502.42,0.025,0.1005,1893,2110,0.801
16dfd7f719f3d9477084e45b45f9a6ed,201804,6,19908.89,501,0.9556,1,2000,11950,328.19,20059.6309,0,0,466.73,0.0233,0.1306,2506,5000,0.709
16e766e8bedba6af6c69c0250c09d9d5,201803,5,18007.89,460,0.8786,0,0,12775,703.26,18162.3398,1000,0.0783,447.03,0.0246,0.1072,2895,1000,0.6199
16f5c34377232b4cf30434710b74fb61,201501,7,15907.04,573,1.0542,0,0,13100,237.76,15907.04,1000,0.0763,384.15,0.0241,0.1498,0,3000,0.7201
170447718b3678aa434f27aac1c82aa4,201602,8,13326,536,1.0338,0,0,8575,193.71,13326,2000,0.2332,345,0.0259,0.186,2000,2000,0.4587
1714315a012fe8c26ad8fb9994c1275b,201608,5,12028.15,,,0,0,7725,871.41,12028.1504,2800,0.3625,300.85,0.025,0.1391,895,2800,0.7193
171c245440b866457f6f2180f62dc8d2,201608,14,10475.9,,,0,0,8950,871.41,10950,1150,0.1285,280.3,0.0256,0.1426,895,1150,0.3598
1724335d832735a172c523d46811fc44,201607,12,15986.2,490,0.9335,0,0,12200,317,16518,1200,0.0984,489.81,0.0297,0.1248,506,1200,0.3929
172d8575c4d58ffe434ce5530194dbaf,201609,20,9889.75,,,0,0,9425,874.25,11816.5498,1800,0.191,286.88,0.0243,0.0629,895,1800,0.4615
1739f40e7b95ecdeea4ffacea7d18075,201503,37,10282.47,594,1.0993,0,0,8300,1364.89,13875,700,0.0843,367.57,0.0265,0.1572,2200,2629.56,0.2776
174cfeb1d0b795639bf3a07039a4b9a8,201508,5,20095,526,0.9658,1,1000,11200,1591.25,20095,2000,0.1786,444.44,0.0221,0.0974,795,2000,0.578
1760b7fc395cca42144c811de02937a1,201609,23,13632.62,,,0,0,12950,693.53,16487.8691,1000,0.0772,411.98,0.025,0.1144,1699,1000,0.6091
1765e1561c1fe13412567f6890922627,201508,7,14599.28,533,0.9798,0,0,10625,579.16,14805.04,800,0.0753,408.08,0.0276,0.1138,2665,1210,0.8106
1774d9435649f8b17f7d316c4cc11ec1,201501,36,10877.64,,,0,0,10025,435.48,12343.4404,1250,0.1247,313.8,0.0254,0.1618,0,1250,0.4109
177f3a8a7dedf026f2fd4f2f67b5e4e8,201603,22,17790.81,479,0.9272,0,0,15225,850.44,18553.9199,3000,0.197,428.77,0.0231,0.1658,799,3000,0.6242
178a34de0845de8b1bd109ca9470556a,201608,10,14018.94,502,0.9586,0,0,10500,1601.02,14530.9502,1000,0.0952,329.66,0.0227,0.0697,0,1000,0.5674
17934a52712d43a3a59dd6cebcdc9b69,201507,6,12994.99,527,0.9722,0,0,8325,1583.22,12994.9902,1400,0.1682,333.18,0.0256,0.1851,1500,1400,0.5724
17a532e258ba1da860d56f5fb0beff72,201508,18,19015.88,,,1,1000,14550,1591.25,20599.0801,1000,0.0687,458.6,0.0223,0.1219,0,1000,0.6242
17a61563b2b9bdd7c81cc46331f5c4d3,201503,22,7500.18,,,0,0,8375,678.32,9380,5500,0.6567,224.46,0.0239,0.0863,0,5500,0.3612
17cce1dbbc2baa5149523963c81c87b3,201705,13,14525.58,,,0,0,11025,230.65,14765.5,3000,0.2721,386.55,0.0262,0.1017,895,3000,0.141
17d6e11b73f44f8c8bbea87c9eebe627,201511,14,25662.12,555,1.0525,1,1500,17800,1604.77,26513.9609,1000,0.0562,609.2,0.023,0.1523,2000,1099.43,0.5368
17e5dac496e14b44cf5d79a1c9e266b6,201606,25,8685.7,529,1.0139,0,0,7275,688.34,10515.0098,3000,0.4124,249.17,0.0237,0.0983,500,3000,0.0267
17f57cae6436297cdc80fd0805b37a17,201503,34,10609.11,,,0,0,8150,179.58,13178.4004,1500,0.184,339.24,0.0257,0.1005,2000,1500,0.1081
17feb143d275ab0d53c77592d0054831,201503,24,10534.11,586,1.0836,0,0,10600,533.5,13317.9297,2000,0.1887,304.88,0.0229,0.1293,0,2000,0.5795
180d4d8e43970159b46258230a50ac3f,201502,23,25706.67,526,0.9716,1,4250,16900,1596.14,28150.0293,1500,0.0888,646.78,0.023,0.132,0,-2700,0.3686
181784ee3eebf595b47c8c287d67144e,201503,20,10186.63,481,0.8905,0,0,10500,99.54,10770.9502,3000,0.2857,290.8,0.027,0.1385,0,3000,0
1823e8352f0d4802285d487433442e01,201609,10,17735.46,569,1.0862,1,1500,10675,874.25,18534.6191,650,0.0609,412.5,0.0223,0.1113,2546,650,0.4137
1828d975705f456e08bc4e54a499bd86,201506,38,13613.64,517,0.9504,0,0,12800,182.14,17407.1895,3000,0.2344,382.53,0.022,0.0775,2795,3000,0.0618
1833c3edbc5cc85cdfb2d4f03dbf621c,201601,23,9005.18,548,1.0512,1,1500,11200,1601.94,17601.5508,865,0.0772,372.04,0.0211,0.1772,1500,865,0.7057
184398377cb48559faf436058323b529,201511,22,20934.17,540,1.0199,1,2500,12850,311.2,23104,1000,0.0778,514.32,0.0223,0.0774,2000,1000,0.4191
184b0a0f758bf20026c28ab10374b47f,201707,10,25572.26,574,1.1028,0,0,19525,328.37,26513.1699,2500,0.128,650.52,0.0245,0.168,1050,2500,0.6371
185e579f9cd15c41bf510fa7343acc1c,201705,18,10376.23,535,1.0239,0,0,8125,541.02,11293.1797,1500,0.1846,279.11,0.0247,0.0775,699,1500,0.3809
187234a15f06578d632d9868e95457cf,201610,11,12760.35,483,0.9273,1,2500,10475,196.61,13190,4000,0.3819,286.03,0.0217,0.1745,1250,4000,0.7238
1878e74162293c3da5be32c96d63e744,201712,10,18722.06,522,0.9926,0,0,8550,1668.68,19048.6992,0,0,436.63,0.0229,0.1924,2795,5000,0.719
187c438cdd52162194cf6c1126cd674d,201609,12,13284.31,,,0,0,9425,874.25,14187.1504,500,0.0531,342.54,0.0241,0.1166,895,2500,0.6515
187ec2adadb57fc9572538fb9dce8c7d,201501,12,10615.49,419,0.7704,0,0,7475,460.47,10878,600,0.0803,287.62,0.0264,0.0623,799,3217.45,0.7246
1882869f65f522a24629f38d656f1830,201603,11,13562,567,1.0991,0,0,9000,101.08,13562,0,0,349.16,0.0257,0.1912,1899,2000,0.1042
032e5263f8b5e84dab4d00f8862a7b2c,201705,8,13387.87,488,0.9302,0,0,10525,311.8,13389.6396,2500,0.2375,318.05,0.0238,0.1515,750,2500,0.5316
033b6b3d1566583e2a826ccd92266e22,201503,43,16734.55,549,1.0156,1,3250,17700,297.47,22990.7207,1000,0.0565,528.24,0.023,0.151,800,1000,0.3164
033f42a1fb10a0e4e717d6a30f078a90,201502,32,18853.75,,,1,1500,16825,578.19,24769.1797,3000,0.1783,598.55,0.0242,0.0965,2795,3000,0.5553
034373adacfe936b8df2b982695654fc,201508,38,12619.22,550,1.0121,1,650,11400,483.66,16334,4000,0.3509,372.93,0.0228,0.1275,2795,4000,0.1609
0347bf8b4c91521e52277fbefd805f5a,201604,18,14544.37,607,1.1696,0,0,11575,276.15,15830.5,676,0.0584,377.74,0.0239,0.0889,2795,676,0.3982
0352c4df8caf8021f06b70cbeb0b2052,201612,14,11978.46,,,0,0,8800,320.8,12872,940,0.1068,373.93,0.029,0.1119,1706,940,0.0636
035b908572dbffebe4d6b43e054819aa,201608,24,16711.31,468,0.8942,1,3499,13500,586.6,18335.8301,2187,0.162,451.06,0.0246,0.1714,0,2187,0.5616
035fa12334d1f126840221ff05f7d232,201501,42,19566.6,529,0.9754,1,2000,15825,741.66,23753,1000,0.0632,558.11,0.0235,0.0849,795,1000,0.1932
036b2458d1f3aa19b3b4717a351d9fab,201506,19,19822.82,,,0,0,16675,232.8,22678.3906,5000,0.2999,497.97,0.022,0.0829,2795,5000,0.3647
0376a7565b7de0dbdec5ce06c2ca1400,201702,9,19145.55,602,1.1569,0,0,14100,456.71,19431.3203,2000,0.1418,467.13,0.024,0.1393,3072,2000,0.5847
0378000813af02593b1f24eb5534f658,201509,36,13636.45,531,0.9726,1,1250,10050,278.13,16454.9492,1000,0.0995,365.29,0.0222,0.1334,0,1000,0
03865547948cd989c4b672f6f83a15e4,201509,38,19472.64,,,1,3500,16625,303.63,24219.0508,1000,0.0602,573.3,0.0237,0.1082,795,1000,0.3797
039f19b91e7dd6c65256451ed43d99e9,201512,30,11402.98,,,0,0,9800,348.25,13434.8799,1280,0.1306,315.03,0.0234,0.0836,695,1280,0.6814
03a0a3bdcd10ac7083c63c3fbaf99345,201604,17,10661.18,,,0,0,8075,228.6,11598,3000,0.3715,315.8,0.0272,0.0707,0,3000,0.3353
03a891aa3cadc49eef6d57b728ab8e05,201708,11,13282.66,457,0.8719,0,0,11725,894.62,13499.9502,8000,0.6823,311.88,0.0231,0.104,2427,8000,0.085
03afb6aa090445c86b5be7aa3d92e297,201505,23,8915.38,580,1.0632,0,0,6900,441.04,10314.9902,1500,0.2174,290.78,0.0282,0.1551,0,1500,0.0763
03bc2682af3de25aa088f0038aadf6f3,201505,8,15670.64,,,0,0,12625,479.78,15804.0996,1500,0.1188,424.29,0.0268,0.1343,795,1500,0.6342
03cb8c52cb40d2980fbff997a967f163,201503,8,16246.58,,,1,1500,11425,187.39,16246.5801,0,0,431.94,0.0266,0.1307,650,1000,0.4572
03d9436a4642b97b3c4b20882cd78c70,201704,7,10769,,,0,0,6450,1419.08,10769,1000,0.155,278.82,0.0259,0.0354,200,1300,0.3075
03e5ec07913c5e5f6807509c9f93dc87,201603,32,11010.88,449,0.8703,0,0,11650,192.75,13787.5,2000,0.1717,332.98,0.0242,0.1436,800,2000,0.1998
03ec2efb1274c90987b84ac67abb7d2a,201502,9,16852.75,,,0,0,13775,1596.14,17436.4492,1500,0.1089,384.83,0.0221,0.1586,2795,1500,0.515
03f783b888e8281ebadc80d49c0f9132,201805,7,16425.34,490,0.9293,0,0,11600,601.57,16622.5391,3000,0.2586,431.11,0.0259,0.1597,2895,3000,0.1209
03fb20d8f1876c8bfa0875a24a85c029,201612,7,11206.07,457,0.8766,0,0,6225,878.87,11265.29,4000,0.6426,326.06,0.0289,0.1132,2682,4000,0.6661
03fcd2a8c9d014be44564c42166dd36f,201508,12,19878.58,494,0.9091,0,0,18850,471.23,20536.5,0,0,514.4,0.025,0.1451,795,3500,0.5065
03fde59b04bcbe84f87e9cb9b131dc6d,201803,6,13246,518,0.9914,0,0,9050,703.26,13246,2500,0.2762,361.3,0.0273,0.1606,450,2500,0.6239
040d8168a924d8358fe8d2f1f44aa733,201604,7,11595.33,455,0.8746,0,0,9550,192.69,11602,1500,0.1571,300.37,0.0259,0.1258,795,1500,0.6941
0414af9605f3bd19068d1da91f052610,201503,40,11138.91,,,0,0,10575,823.4,15244.5498,1500,0.1418,349.68,0.0229,0.1706,795,1500,0.1516
041a5ac914226e6024d5ccab17fd9067,201501,24,16559.41,,,0,0,12550,188.29,17125.0996,1500,0.1195,428.39,0.025,0.036,2800,1500,0.0483
0422ae308be3784bc0201a09ccc2484b,201607,25,12839.91,477,0.9124,0,0,10350,315.83,15748.8203,2000,0.1932,407.77,0.0259,0.1146,2300,2000,0.0144
042c449faf92749b1cec1dabfe7fcfbb,201701,20,8280.22,475,0.9128,0,0,7725,101.13,9277.5,1650,0.2136,258.58,0.0279,0.0937,700,1650,0.3042
043a098831ddc5d4aad14e168940bbf0,201602,8,17984.11,517,0.9926,0,0,10850,685.51,18102.4004,1000,0.0922,412.88,0.0228,0.0737,2790,1000,0.5719
04586708390af664493be1092351a9f0,201503,22,17181.55,557,1.03,0,0,15700,99.54,19709,2000,0.1274,450.04,0.0228,0.1326,0,2000,0.3718
046636647571b8cac8f1283b8602cfc1,201606,15,13415.44,579,1.1082,0,0,10175,1394.71,14424,1000,0.0983,382.47,0.0265,0.127,2000,1000,0.4074
04710aa331a80fe0ea257fa1a6994913,201512,14,18335.59,546,1.0375,1,2000,10500,303.37,19308.2402,1500,0.1429,471.96,0.0244,0.0641,795,1500,0.5856
0477258dae10eb0f31b358ac6b0a3d2f,201511,10,17700.43,,,0,0,12775,1604.77,18191,1800,0.1409,438.39,0.0241,0.1047,895,1800,0.2931
047b920bb1a1ea9228112675a85ec980,201604,10,16653,506,0.9752,0,0,12600,101.07,16653,1500,0.119,408.75,0.0245,0.1646,795,1500,0.6052
047ece743016a781d3e5d830ead957a4,201502,8,14420.59,,,0,0,10975,187.49,14827.5303,3000,0.2733,368.12,0.0248,0.0975,1500,3000,0.6354
04800d359ba49b3e393867034eb5cd9b,201605,7,20063.47,517,0.9853,1,2000,15500,286.59,20098,2100,0.1355,491.35,0.0244,0.1136,795,2100,0.5658
0492c4ee307f8650ffd4ffd38775b4d9,201505,33,11823.56,,,0,0,10775,470.55,13757,1400,0.1299,348.13,0.0253,0.0999,795,1400,0.3099
0494727783f0fab6c068245665de6c4a,201508,11,16138.11,,,0,0,12750,91.17,16851.8203,3000,0.2353,389.27,0.0231,0.1687,0,3000,0.2272
049b09db2347a606b74444aab4662376,201705,17,28714.1,524,0.9986,1,6500,19375,295.74,30933.0391,2500,0.129,802.62,0.0259,0.1563,2795,-3701,0.0627
04ae0f459366d234792fcd8cd10e5f1f,201503,7,10163.37,520,0.962,0,0,7425,1606.13,10241.7803,3000,0.404,274.93,0.0268,0.1329,1295,3000,0.4269
04b275ff76a687385eebe8a0c10999c5,201512,19,21012.85,593,1.1259,1,2750,14050,1601.96,22835.6992,1000,0.0712,505.05,0.0221,0.1504,750,1000,0.3719
04baa09731647cb3a205b8522cf5602e,201602,9,17266.47,,,0,0,11125,228.68,17413.0098,2500,0.2247,424.69,0.0244,0.1833,1500,2500,0.448
04c25f23ad0e44578084e7809e769fc5,201602,8,23729.58,508,0.9798,0,0,16100,189.42,23987.4609,2500,0.1553,554.47,0.0231,0.1077,2500,2500,0.5982
04cb9111ace558be3312d6242ab9507d,201508,5,17887.79,,,1,1000,11700,232.42,17887.7891,1000,0.0855,410.99,0.023,0.1468,795,1000,0.587
04d9df5b14a0b8ff9d3c3af49cbc8796,201512,33,15625.39,568,1.0817,0,0,18400,229.68,19725.6504,0,0,459,0.0233,0.1397,0,9000,0.5696
04e51485daa49e9f25901e5b3249b01a,201502,36,12989.02,,,0,0,15275,1596.14,20278,6500,0.4255,518.48,0.0256,0.1189,2000,6500,0.0376
04e6bdb5ce21feb59e3e0ed181743df1,201506,9,9697.38,,,0,0,5175,743.73,10126.5703,0,0,275.38,0.0272,0.0852,2795,4023.86,0.1736
